deck_type,num_decks,random_seed,gen_time,file_size,write_time,read_time
DeckStack_bin,10000,213,0 days 00:00:00.334522,0.49591064453125,0:00:00.009363,0:00:00.035832
DeckStack_npy,10000,214,0 days 00:00:00.065317,0.49603271484375,0:00:00.021220,0:00:00.116678
DeckStack_bin,10000,215,0 days 00:00:00.326180,0.49591064453125,0:00:00.019938,0:00:00.041194
DeckStack_npy,10000,216,0 days 00:00:00.056308,0.49603271484375,0:00:00.042502,0:00:00.094667
DeckStack_bin,10000,217,0 days 00:00:00.334693,0.49591064453125,0:00:00.028387,0:00:00.034272
DeckStack_npy,10000,218,0 days 00:00:00.075739,0.49603271484375,0:00:00.040892,0:00:00.111970
DeckStack_bin,10000,219,0 days 00:00:00.340404,0.49591064453125,0:00:00.016697,0:00:00.039819
DeckStack_npy,10000,220,0 days 00:00:00.065552,0.49603271484375,0:00:00.041522,0:00:00.154778
DeckStack_bin,10000,221,0 days 00:00:00.330479,0.49591064453125,0:00:00.010412,0:00:00.042838
DeckStack_npy,10000,222,0 days 00:00:00.060766,0.49603271484375,0:00:00.041147,0:00:00.199733
DeckStack_bin,10000,223,0 days 00:00:00.306378,0.49591064453125,0:00:00.022729,0:00:00.044591
DeckStack_npy,10000,224,0 days 00:00:00.066699,0.49603271484375,0:00:00.038590,0:00:00.121073
DeckStack_bin,10000,225,0 days 00:00:00.315780,0.49591064453125,0:00:00.016112,0:00:00.033582
DeckStack_npy,10000,226,0 days 00:00:00.066905,0.49603271484375,0:00:00.015929,0:00:00.114847
DeckStack_bin,10000,227,0 days 00:00:00.301952,0.49591064453125,0:00:00.015999,0:00:00.046773
DeckStack_npy,10000,228,0 days 00:00:00.063467,0.49603271484375,0:00:00.038751,0:00:00.170418
DeckStack_bin,10000,229,0 days 00:00:00.378880,0.49591064453125,0:00:00.013280,0:00:00.041868
DeckStack_npy,10000,230,0 days 00:00:00.061326,0.49603271484375,0:00:00,0:00:00.197208
DeckStack_bin,10000,231,0 days 00:00:00.326925,0.49591064453125,0:00:00.015584,0:00:00.032101
DeckStack_npy,10000,232,0 days 00:00:00.051654,0.49603271484375,0:00:00.038323,0:00:00.202538
DeckStack_bin,10000,233,0 days 00:00:00.323760,0.49591064453125,0:00:00.015858,0:00:00.047379
DeckStack_npy,10000,234,0 days 00:00:00.063247,0.49603271484375,0:00:00.041386,0:00:00.155528
DeckStack_bin,10000,235,0 days 00:00:00.312392,0.49591064453125,0:00:00.013959,0:00:00.033076
DeckStack_npy,10000,236,0 days 00:00:00.068851,0.49603271484375,0:00:00,0:00:00.138434
DeckStack_bin,10000,237,0 days 00:00:00.372604,0.49591064453125,0:00:00.019042,0:00:00.039280
DeckStack_npy,10000,238,0 days 00:00:00.015679,0.49603271484375,0:00:00,0:00:00.128463
DeckStack_bin,10000,239,0 days 00:00:00.094640,0.49591064453125,0:00:00.007781,0:00:00.035667
DeckStack_npy,10000,240,0 days 00:00:00.015729,0.49603271484375,0:00:00.047836,0:00:00.121192
DeckStack_bin,10000,241,0 days 00:00:00.095908,0.49591064453125,0:00:00.004567,0:00:00.039500
DeckStack_npy,10000,242,0 days 00:00:00.015871,0.49603271484375,0:00:00.038301,0:00:00.166715
DeckStack_bin,10000,243,0 days 00:00:00.091302,0.49591064453125,0:00:00.004476,0:00:00.039863
DeckStack_npy,10000,244,0 days 00:00:00.011618,0.49603271484375,0:00:00.041189,0:00:00.108876
DeckStack_bin,10000,245,0 days 00:00:00.098411,0.49591064453125,0:00:00.004346,0:00:00.037786
DeckStack_npy,10000,246,0 days 00:00:00.016664,0.49603271484375,0:00:00.036277,0:00:00.110433
DeckStack_bin,10000,247,0 days 00:00:00.120234,0.49591064453125,0:00:00,0:00:00.044322
DeckStack_npy,10000,248,0 days 00:00:00.015741,0.49603271484375,0:00:00.041013,0:00:00.120475
DeckStack_bin,10000,249,0 days 00:00:00.099472,0.49591064453125,0:00:00.017997,0:00:00.027658
DeckStack_npy,10000,250,0 days 00:00:00.009856,0.49603271484375,0:00:00.038892,0:00:00.168359
DeckStack_bin,10000,251,0 days 00:00:00.091128,0.49591064453125,0:00:00,0:00:00.045997
DeckStack_npy,10000,252,0 days 00:00:00.025990,0.49603271484375,0:00:00.037448,0:00:00.119482
DeckStack_bin,10000,253,0 days 00:00:00.091512,0.49591064453125,0:00:00,0:00:00.051253
DeckStack_npy,10000,254,0 days 00:00:00.018514,0.49603271484375,0:00:00.037537,0:00:00.154517
DeckStack_bin,10000,255,0 days 00:00:00.095777,0.49591064453125,0:00:00,0:00:00.040867
DeckStack_npy,10000,256,0 days 00:00:00.008988,0.49603271484375,0:00:00.043923,0:00:00.163587
DeckStack_bin,10000,257,0 days 00:00:00.115366,0.49591064453125,0:00:00.007886,0:00:00.039907
DeckStack_npy,10000,258,0 days 00:00:00.016348,0.49603271484375,0:00:00,0:00:00.268902
DeckStack_bin,10000,259,0 days 00:00:00.086469,0.49591064453125,0:00:00.006863,0:00:00.036500
DeckStack_npy,10000,260,0 days 00:00:00.017240,0.49603271484375,0:00:00.039434,0:00:00.159338
DeckStack_bin,10000,261,0 days 00:00:00.111120,0.49591064453125,0:00:00,0:00:00.048348
DeckStack_npy,10000,262,0 days 00:00:00.022004,0.49603271484375,0:00:00.037562,0:00:00.113610
DeckStack_bin,10000,263,0 days 00:00:00.091969,0.49591064453125,0:00:00,0:00:00.063946
DeckStack_npy,10000,264,0 days 00:00:00.021638,0.49603271484375,0:00:00.037923,0:00:00.154439
DeckStack_bin,10000,265,0 days 00:00:00.096932,0.49591064453125,0:00:00.006785,0:00:00.105886
DeckStack_npy,10000,266,0 days 00:00:00.016148,0.49603271484375,0:00:00.049770,0:00:00.119006
DeckStack_bin,10000,267,0 days 00:00:00.108489,0.49591064453125,0:00:00.016008,0:00:00.032069
DeckStack_npy,10000,268,0 days 00:00:00.015756,0.49603271484375,0:00:00.037148,0:00:00.132326
DeckStack_bin,10000,269,0 days 00:00:00.103771,0.49591064453125,0:00:00,0:00:00.047767
DeckStack_npy,10000,270,0 days 00:00:00.021971,0.49603271484375,0:00:00.038747,0:00:00.289907
DeckStack_bin,10000,271,0 days 00:00:00.096969,0.49591064453125,0:00:00.006041,0:00:00.043053
DeckStack_npy,10000,272,0 days 00:00:00.023963,0.49603271484375,0:00:00.036407,0:00:00.167755
DeckStack_bin,10000,273,0 days 00:00:00.106437,0.49591064453125,0:00:00,0:00:00.047634
DeckStack_npy,10000,274,0 days 00:00:00.007943,0.49603271484375,0:00:00.036474,0:00:00.170185
DeckStack_bin,10000,275,0 days 00:00:00.094012,0.49591064453125,0:00:00.006413,0:00:00.043695
DeckStack_npy,10000,276,0 days 00:00:00.017970,0.49603271484375,0:00:00.043872,0:00:00.165257
DeckStack_bin,10000,277,0 days 00:00:00.080413,0.49591064453125,0:00:00,0:00:00.052637
DeckStack_npy,10000,278,0 days 00:00:00.013033,0.49603271484375,0:00:00.030014,0:00:00.122577
DeckStack_bin,10000,279,0 days 00:00:00.096232,0.49591064453125,0:00:00.008491,0:00:00.086234
DeckStack_npy,10000,280,0 days 00:00:00.006591,0.49603271484375,0:00:00.037709,0:00:00.155988
DeckStack_bin,10000,281,0 days 00:00:00.095853,0.49591064453125,0:00:00.001309,0:00:00.021437
DeckStack_npy,10000,282,0 days 00:00:00.004692,0.49603271484375,0:00:00.039302,0:00:00.370637
DeckStack_bin,10000,283,0 days 00:00:00.089195,0.49591064453125,0:00:00.008476,0:00:00.024345
DeckStack_npy,10000,284,0 days 00:00:00.016112,0.49603271484375,0:00:00.005784,0:00:00.166793
DeckStack_bin,10000,285,0 days 00:00:00.111263,0.49591064453125,0:00:00.010788,0:00:00.024406
DeckStack_npy,10000,286,0 days 00:00:00.032758,0.49603271484375,0:00:00.045415,0:00:00.168634
DeckStack_bin,10000,287,0 days 00:00:00.108045,0.49591064453125,0:00:00.004741,0:00:00.042705
DeckStack_npy,10000,288,0 days 00:00:00.006590,0.49603271484375,0:00:00.035627,0:00:00.123013
DeckStack_bin,10000,289,0 days 00:00:00.098262,0.49591064453125,0:00:00,0:00:00.047684
DeckStack_npy,10000,290,0 days 00:00:00.026071,0.49603271484375,0:00:00.040489,0:00:00.115632
DeckStack_bin,10000,291,0 days 00:00:00.104954,0.49591064453125,0:00:00.000898,0:00:00.046899
DeckStack_npy,10000,292,0 days 00:00:00.015883,0.49603271484375,0:00:00.040250,0:00:00.165884
DeckStack_bin,10000,293,0 days 00:00:00.112282,0.49591064453125,0:00:00.005330,0:00:00.037681
DeckStack_npy,10000,294,0 days 00:00:00.023526,0.49603271484375,0:00:00.037828,0:00:00.119637
DeckStack_bin,10000,295,0 days 00:00:00.121617,0.49591064453125,0:00:00.003701,0:00:00.039790
DeckStack_npy,10000,296,0 days 00:00:00.015806,0.49603271484375,0:00:00.039732,0:00:00.184011
DeckStack_bin,10000,297,0 days 00:00:00.094649,0.49591064453125,0:00:00.006330,0:00:00.037206
DeckStack_npy,10000,298,0 days 00:00:00.032009,0.49603271484375,0:00:00.007753,0:00:00.108493
DeckStack_bin,10000,299,0 days 00:00:00.093361,0.49591064453125,0:00:00.004197,0:00:00.044702
DeckStack_npy,10000,300,0 days 00:00:00.023640,0.49603271484375,0:00:00.038838,0:00:00.130824
DeckStack_bin,10000,301,0 days 00:00:00.079549,0.49591064453125,0:00:00.011648,0:00:00.041756
DeckStack_npy,10000,302,0 days 00:00:00.017083,0.49603271484375,0:00:00.042034,0:00:00.222136
DeckStack_bin,10000,303,0 days 00:00:00.082909,0.49591064453125,0:00:00,0:00:00.044270
DeckStack_npy,10000,304,0 days 00:00:00.016849,0.49603271484375,0:00:00.039628,0:00:00.257236
DeckStack_bin,10000,305,0 days 00:00:00.115190,0.49591064453125,0:00:00,0:00:00.016146
DeckStack_npy,10000,306,0 days 00:00:00.022189,0.49603271484375,0:00:00.037835,0:00:00.215178
DeckStack_bin,10000,307,0 days 00:00:00.090445,0.49591064453125,0:00:00.006206,0:00:00.038985
DeckStack_npy,10000,308,0 days 00:00:00.017801,0.49603271484375,0:00:00,0:00:00.123679
DeckStack_bin,10000,309,0 days 00:00:00.083218,0.49591064453125,0:00:00.011202,0:00:00.042167
DeckStack_npy,10000,310,0 days 00:00:00.012542,0.49603271484375,0:00:00.051578,0:00:00.125435
DeckStack_bin,10000,311,0 days 00:00:00.098127,0.49591064453125,0:00:00.002705,0:00:00.029214
DeckStack_npy,10000,312,0 days 00:00:00.014106,0.49603271484375,0:00:00.040278,0:00:00.115165
DeckStack_bin,10000,313,0 days 00:00:00.094504,0.49591064453125,0:00:00,0:00:00.044182
DeckStack_npy,10000,314,0 days 00:00:00.018583,0.49603271484375,0:00:00.038124,0:00:00.120707
DeckStack_bin,10000,315,0 days 00:00:00.094806,0.49591064453125,0:00:00,0:00:00.047479
DeckStack_npy,10000,316,0 days 00:00:00.031397,0.49603271484375,0:00:00.038504,0:00:00.175371
DeckStack_bin,10000,317,0 days 00:00:00.094424,0.49591064453125,0:00:00,0:00:00.048351
DeckStack_npy,10000,318,0 days 00:00:00.017379,0.49603271484375,0:00:00,0:00:00.155536
DeckStack_bin,10000,319,0 days 00:00:00.093369,0.49591064453125,0:00:00.008950,0:00:00.029882
DeckStack_npy,10000,320,0 days 00:00:00.031809,0.49603271484375,0:00:00.036379,0:00:00.190942
DeckStack_bin,10000,321,0 days 00:00:00.131078,0.49591064453125,0:00:00.005176,0:00:00.031118
DeckStack_npy,10000,322,0 days 00:00:00.015807,0.49603271484375,0:00:00.048193,0:00:00.207475
DeckStack_bin,10000,323,0 days 00:00:00.126947,0.49591064453125,0:00:00,0:00:00.047798
DeckStack_npy,10000,324,0 days 00:00:00.021830,0.49603271484375,0:00:00.042635,0:00:00.207314
DeckStack_bin,10000,325,0 days 00:00:00.103468,0.49591064453125,0:00:00.007556,0:00:00.033451
DeckStack_npy,10000,326,0 days 00:00:00.019390,0.49603271484375,0:00:00.038422,0:00:00.229057
DeckStack_bin,10000,327,0 days 00:00:00.111969,0.49591064453125,0:00:00.009227,0:00:00.059433
DeckStack_npy,10000,328,0 days 00:00:00.030423,0.49603271484375,0:00:00.006285,0:00:00.115805
DeckStack_bin,10000,329,0 days 00:00:00.086110,0.49591064453125,0:00:00,0:00:00.045102
DeckStack_npy,10000,330,0 days 00:00:00.017868,0.49603271484375,0:00:00.041115,0:00:00.100145
DeckStack_bin,10000,331,0 days 00:00:00.092861,0.49591064453125,0:00:00,0:00:00.049280
DeckStack_npy,10000,332,0 days 00:00:00.016507,0.49603271484375,0:00:00.042061,0:00:00.108250
DeckStack_bin,10000,333,0 days 00:00:00.133176,0.49591064453125,0:00:00.005777,0:00:00.038911
DeckStack_npy,10000,334,0 days 00:00:00.023186,0.49603271484375,0:00:00.041134,0:00:00.102632
DeckStack_bin,10000,335,0 days 00:00:00.098434,0.49591064453125,0:00:00.004390,0:00:00.033398
DeckStack_npy,10000,336,0 days 00:00:00.017062,0.49603271484375,0:00:00.038589,0:00:00.121418
DeckStack_bin,10000,337,0 days 00:00:00.114370,0.49591064453125,0:00:00,0:00:00.045671
DeckStack_npy,10000,338,0 days 00:00:00.015765,0.49603271484375,0:00:00,0:00:00.134106
DeckStack_bin,10000,339,0 days 00:00:00.109165,0.49591064453125,0:00:00.006301,0:00:00.044043
DeckStack_npy,10000,340,0 days 00:00:00.016679,0.49603271484375,0:00:00.014239,0:00:00.150242
DeckStack_bin,10000,341,0 days 00:00:00.229379,0.49591064453125,0:00:00.015925,0:00:00.038937
DeckStack_npy,10000,342,0 days 00:00:00.061427,0.49603271484375,0:00:00.037803,0:00:00.214672
DeckStack_bin,10000,343,0 days 00:00:00.387030,0.49591064453125,0:00:00.017593,0:00:00.031510
DeckStack_npy,10000,344,0 days 00:00:00.065995,0.49603271484375,0:00:00.039325,0:00:00.243158
